iter	RMSE
814	0.01791183577
815	0.01789282181
816	0.01788249979
817	0.01786608487
818	0.01785086684
819	0.01783357335
820	0.01782504249
821	0.01780865023
822	0.01779303873
823	0.01776875669
824	0.01775302573
825	0.01774959292
826	0.01774494186
827	0.01774267033
828	0.01773225792
829	0.01771942488
830	0.01770071888
831	0.01767891595
832	0.01766654188
833	0.01764852897
834	0.01763395258
835	0.01761552007
836	0.01761337953
837	0.01759824508
838	0.0175943086
839	0.01758057088
840	0.01757369782
841	0.01755459261
842	0.01754450583
843	0.0175356683
844	0.01751525771
845	0.01751005174
846	0.01748748395
847	0.01748163311
848	0.01747060567
849	0.01746559711
850	0.01744750627
851	0.01742965861
852	0.017415382
853	0.0174021808
854	0.01739777005
855	0.01738884214
856	0.01737269295
857	0.01735726509
858	0.01734092902
859	0.01732556645
860	0.01731083594
861	0.01729797956
862	0.01727985168
863	0.01726351145
864	0.01725444179
865	0.0172477381
866	0.01723137263
867	0.01721975757
868	0.01720906457
869	0.01720056705
870	0.01718048864
871	0.01717135972
872	0.01715584381
873	0.01715045368
874	0.01714020103
875	0.01711891001
876	0.01710479757
877	0.01709492955
878	0.01708115103
879	0.01707372092
880	0.01706007707
881	0.01703312733
882	0.01702588337
883	0.01700973112
884	0.01700443096
885	0.01698210345
886	0.01697730024
887	0.01696690026
888	0.01696029053
889	0.01695374063
890	0.01694218027
891	0.01692728874
892	0.01691055611
893	0.01689240176
894	0.01688278702
895	0.01687289533
896	0.01685349619
897	0.01684922355
898	0.01683504776
899	0.01682497188
900	0.0168041107
901	0.01679655434
902	0.01678748109
903	0.01678070732
904	0.01676207799
905	0.01674176689
906	0.01672776273
907	0.01672485099
908	0.01671040447
909	0.01669515963
910	0.01667862226
911	0.01666947282
912	0.01665418596
913	0.01664735377
914	0.01662749033
915	0.016608668
916	0.01659295557
917	0.01658086837
918	0.01656518128
919	0.01655440834
920	0.01653423367
921	0.01651614109
922	0.01651376397
923	0.01650451041
924	0.0164891265
925	0.01647854844
926	0.01645963071
927	0.01645891389
928	0.01644350372
929	0.01644229774
930	0.01643586156
931	0.01641236722
932	0.01639513343
933	0.01637936141
934	0.01636975665
935	0.01635658983
936	0.01635621456
937	0.01634664228
938	0.01633105092
939	0.01631369751
940	0.01629232179
941	0.01627332732
942	0.0162579804
943	0.01625363737
944	0.01623646839
945	0.01622241025
946	0.01621573318
947	0.01620733083
948	0.01620045037
949	0.0161903215
950	0.01618042559
951	0.01617105739
952	0.0161649494
953	0.01615024875
954	0.01614484171
955	0.01613655926
956	0.01612236801
957	0.0161163612
958	0.01609419906
959	0.01608110591
960	0.01608051492
961	0.01607397961
962	0.01606639038
963	0.01606022166
964	0.01605499337
965	0.01604914458
966	0.01604033419
967	0.01602808062
968	0.01601595131
969	0.01601363969
970	0.01600156541
971	0.01599278629
972	0.01598102981
973	0.01596783938
974	0.01595567623
975	0.01593781934
976	0.01592631224
977	0.01592115383
978	0.01591312284
979	0.01590465203
980	0.01590289313
981	0.01589747057
982	0.01588810428
983	0.01587996541
984	0.01586482723
985	0.01586406706
986	0.01585010146
987	0.01584533822
988	0.0158280635
989	0.01582776573
990	0.01582560986
991	0.01580154022
992	0.0157949435
993	0.01578512656
994	0.01577807473
995	0.0157680209
996	0.01576169073
997	0.01575935964
998	0.01575835129
999	0.0157515275
